Signal Legend:

Key        Signal Name

0        = cmos_href
1        = cmos_db[7..0]
2        = vga_out_r[4..0]
3        = vga_out_g[5..0]
4        = vga_out_b[4..0]
5        = MedianSeletor:median_m0|Median[7..0]
6        = erode:erode_m0|erode
7        = dilate:dilate_m0|dilate
8        = mark:mark_m0|location[11..0]
9        = mark:mark_m0|v_cnt[11..0]
10       = mark:mark_m0|v_cnt_temp[11..0]
11       = video_timing_data:video_timing_data_m0|h_active_cnt[11..0]
12       = video_timing_data:video_timing_data_m0|color_bar:color_bar_m0|active_x_delay[11..0]
13       = video_timing_data:video_timing_data_m0|color_bar:color_bar_m0|h_cnt_delay[11..0]
14       = video_timing_data:video_timing_data_m0|color_bar:color_bar_m0|v_cnt_delay[11..0]
15       = video_timing_data:video_timing_data_m0|color_bar:color_bar_m0|active_y_delay[11..0]
16       = video_timing_data:video_timing_data_m0|color_bar:color_bar_m0|v_active_cnt[11..0]
17       = mark:mark_m0|loc_val
18       = sobel:sobel_m0|abs_g[10..0]

Data Table:

Signals-> 0 1   2   3 4  5   6 7 8   9    10   11   12   13  14   15   16   17 18  

sample

5         1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 108 111h 0ECh 0ECh 0  0   
6         1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 110 111h 0ECh 0ECh 0  0   
7         1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 111 111h 0ECh 0ECh 0  0   
8         1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 112 111h 0ECh 0ECh 0  0   
9         1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 114 111h 0ECh 0ECh 0  0   
10        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 115 111h 0ECh 0ECh 0  0   
11        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 116 111h 0ECh 0ECh 0  0   
12        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 117 111h 0ECh 0ECh 0  0   
13        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 119 111h 0ECh 0ECh 0  0   
14        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 120 111h 0ECh 0ECh 0  0   
15        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 121 111h 0ECh 0ECh 0  0   
16        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 123 111h 0ECh 0ECh 0  0   
17        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 124 111h 0ECh 0ECh 0  0   
18        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 125 111h 0ECh 0ECh 0  0   
19        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 127 111h 0ECh 0ECh 0  0   
20        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 128 111h 0ECh 0ECh 0  0   
21        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 129 111h 0ECh 0ECh 0  0   
22        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 130 111h 0ECh 0ECh 0  0   
23        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 132 111h 0ECh 0ECh 0  0   
24        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 133 111h 0ECh 0ECh 0  0   
25        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 134 111h 0ECh 0ECh 0  0   
26        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 136 111h 0ECh 0ECh 0  0   
27        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 137 111h 0ECh 0ECh 0  0   
28        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 138 111h 0ECh 0ECh 0  0   
29        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 140 111h 0ECh 0ECh 0  0   
30        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 141 111h 0ECh 0ECh 0  0   
31        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 142 111h 0ECh 0ECh 0  0   
32        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 159 111h 0ECh 0ECh 0  0   
33        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 145 111h 0ECh 0ECh 0  0   
34        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 146 111h 0ECh 0ECh 0  0   
35        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 147 111h 0ECh 0ECh 0  0   
36        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 149 111h 0ECh 0ECh 0  0   
37        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 150 111h 0ECh 0ECh 0  0   
38        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 151 111h 0ECh 0ECh 0  0   
39        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 153 111h 0ECh 0ECh 0  0   
40        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 154 111h 0ECh 0ECh 0  0   
41        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 155 111h 0ECh 0ECh 0  0   
42        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 156 111h 0ECh 0ECh 0  0   
43        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 158 111h 0ECh 0ECh 0  0   
44        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 159 111h 0ECh 0ECh 0  0   
45        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 160 111h 0ECh 0ECh 0  0   
46        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 162 111h 0ECh 0ECh 0  0   
47        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 163 111h 0ECh 0ECh 0  0   
48        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 164 111h 0ECh 0ECh 0  0   
49        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 166 111h 0ECh 0ECh 0  0   
50        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 167 111h 0ECh 0ECh 0  0   
51        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 168 111h 0ECh 0ECh 0  0   
52        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 169 111h 0ECh 0ECh 0  0   
53        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 171 111h 0ECh 0ECh 0  0   
54        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 172 111h 0ECh 0ECh 0  0   
55        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 173 111h 0ECh 0ECh 0  0   
56        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 175 111h 0ECh 0ECh 0  0   
57        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 176 111h 0ECh 0ECh 0  0   
58        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 177 111h 0ECh 0ECh 0  0   
59        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 179 111h 0ECh 0ECh 0  0   
60        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 180 111h 0ECh 0ECh 0  0   
61        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 181 111h 0ECh 0ECh 0  0   
62        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 182 111h 0ECh 0ECh 0  0   
63        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 184 111h 0ECh 0ECh 0  0   
64        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 185 111h 0ECh 0ECh 0  0   
65        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 186 111h 0ECh 0ECh 0  0   
66        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 188 111h 0ECh 0ECh 0  0   
67        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 189 111h 0ECh 0ECh 0  0   
68        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 190 111h 0ECh 0ECh 0  0   
69        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 192 111h 0ECh 0ECh 0  0   
70        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 193 111h 0ECh 0ECh 0  0   
71        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 194 111h 0ECh 0ECh 0  0   
72        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 199 111h 0ECh 0ECh 0  0   
73        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 197 111h 0ECh 0ECh 0  0   
74        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 198 111h 0ECh 0ECh 0  0   
75        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 199 111h 0ECh 0ECh 0  0   
76        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 201 111h 0ECh 0ECh 0  0   
77        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 202 111h 0ECh 0ECh 0  0   
78        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 203 111h 0ECh 0ECh 0  0   
79        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 205 111h 0ECh 0ECh 0  0   
80        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 206 111h 0ECh 0ECh 0  0   
81        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 207 111h 0ECh 0ECh 0  0   
82        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 208 111h 0ECh 0ECh 0  0   
83        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 210 111h 0ECh 0ECh 0  0   
84        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 211 111h 0ECh 0ECh 0  0   
85        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 212 111h 0ECh 0ECh 0  0   
86        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 214 111h 0ECh 0ECh 0  0   
87        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 215 111h 0ECh 0ECh 0  0   
88        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 216 111h 0ECh 0ECh 0  0   
89        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 218 111h 0ECh 0ECh 0  0   
90        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 219 111h 0ECh 0ECh 0  0   
91        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 220 111h 0ECh 0ECh 0  0   
92        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 221 111h 0ECh 0ECh 0  0   
93        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 223 111h 0ECh 0ECh 0  0   
94        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 224 111h 0ECh 0ECh 0  0   
95        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 225 111h 0ECh 0ECh 0  0   
96        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 227 111h 0ECh 0ECh 0  0   
97        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 228 111h 0ECh 0ECh 0  0   
98        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 229 111h 0ECh 0ECh 0  0   
99        1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 231 111h 0ECh 0ECh 0  0   
100       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 232 111h 0ECh 0ECh 0  0   
101       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 233 111h 0ECh 0ECh 0  0   
102       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 234 111h 0ECh 0ECh 0  0   
103       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 236 111h 0ECh 0ECh 0  0   
104       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 237 111h 0ECh 0ECh 0  0   
105       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 238 111h 0ECh 0ECh 0  0   
106       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 240 111h 0ECh 0ECh 0  0   
107       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 241 111h 0ECh 0ECh 0  0   
108       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 242 111h 0ECh 0ECh 0  0   
109       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 244 111h 0ECh 0ECh 0  0   
110       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 245 111h 0ECh 0ECh 0  0   
111       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 246 111h 0ECh 0ECh 0  0   
112       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 247 111h 0ECh 0ECh 0  0   
113       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 249 111h 0ECh 0ECh 0  0   
114       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 250 111h 0ECh 0ECh 0  0   
115       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 251 111h 0ECh 0ECh 0  0   
116       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 253 111h 0ECh 0ECh 0  0   
117       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 254 111h 0ECh 0ECh 0  0   
118       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 255 111h 0ECh 0ECh 0  0   
119       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 257 111h 0ECh 0ECh 0  0   
120       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 258 111h 0ECh 0ECh 0  0   
121       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 259 111h 0ECh 0ECh 0  0   
122       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 260 111h 0ECh 0ECh 0  0   
123       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 262 111h 0ECh 0ECh 0  0   
124       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 263 111h 0ECh 0ECh 0  0   
125       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 264 111h 0ECh 0ECh 0  0   
126       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 266 111h 0ECh 0ECh 0  0   
127       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 267 111h 0ECh 0ECh 0  0   
128       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 268 111h 0ECh 0ECh 0  0   
129       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 270 111h 0ECh 0ECh 0  0   
130       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 271 111h 0ECh 0ECh 0  0   
131       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 272 111h 0ECh 0ECh 0  0   
132       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 273 111h 0ECh 0ECh 0  0   
133       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 275 111h 0ECh 0ECh 0  0   
134       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 276 111h 0ECh 0ECh 0  0   
135       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 277 111h 0ECh 0ECh 0  0   
136       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 279 111h 0ECh 0ECh 0  0   
137       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 280 111h 0ECh 0ECh 0  0   
138       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 281 111h 0ECh 0ECh 0  0   
139       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 283 111h 0ECh 0ECh 0  0   
140       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 284 111h 0ECh 0ECh 0  0   
141       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 285 111h 0ECh 0ECh 0  0   
142       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 286 111h 0ECh 0ECh 0  0   
143       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 288 111h 0ECh 0ECh 0  0   
144       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 289 111h 0ECh 0ECh 0  0   
145       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 290 111h 0ECh 0ECh 0  0   
146       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 292 111h 0ECh 0ECh 0  0   
147       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 293 111h 0ECh 0ECh 0  0   
148       1 6Bh 00h 7 31 67h 1 1 767 0ECh 000h 1024 1024 294 111h 0ECh 0ECh 0  0   
149       1 6Bh 00h 7 31 6Dh 1 1 767 0ECh 000h 1024 1024 296 111h 0ECh 0ECh 0  0   
150       1 6Bh 00h 7 31 85h 1 1 767 0ECh 000h 1024 1024 297 111h 0ECh 0ECh 0  0   
151       1 6Bh 00h 7 31 85h 1 1 767 0ECh 000h 1024 1024 298 111h 0ECh 0ECh 0  0   
